row_id,doc_idx,doc_id,char_index,char,left_context,right_context,window_text,prev_char,next_char,prev_token,next_token,rule_guess,gold_label,annotator_note,dot_idx_in_doc
d38_p599,38,38,599,.,ölə vermək şərtiylə yeni anlaşma bağladı," Rəbi, Sistan bölgəsi fəthlərini tamamla","ölə vermək şərtiylə yeni anlaşma bağladı. Rəbi, Sistan bölgəsi fəthlərini tamamla",ı, ,bağladı,Rəbi,1,1,,3
d38_p683,38,38,683,.,ca Zərəncə getdi və burada iki il qaldı , Çətin durumda qalan şəhər əhalisi 2 mil,ca Zərəncə getdi və burada iki il qaldı . Çətin durumda qalan şəhər əhalisi 2 mil, , ,qaldı,Çətin,1,1,,4
d38_p790,38,38,790,.,rərək müsəlmanlarla təkrar barış bağladı, Əbdürrəhman bölgədəki digər şəhərləri ə,rərək müsəlmanlarla təkrar barış bağladı. Əbdürrəhman bölgədəki digər şəhərləri ə,ı, ,bağladı,Əbdürrəhman,1,1,,5
d38_p891,38,38,891,., Zərəncə yerləşib İslamı yaymağa çalışdı, Ancak Əbdürrəhman xəlifə Osmanın şəhid , Zərəncə yerləşib İslamı yaymağa çalışdı. Ancak Əbdürrəhman xəlifə Osmanın şəhid ,ı, ,çalışdı,Ancak,1,1,,6
d38_p997,38,38,997,.,dönüncə Zərənc əhalisi təkrar üsyan etdi, Həzrət Əli tərəfindən Sistana göndərilə,dönüncə Zərənc əhalisi təkrar üsyan etdi. Həzrət Əli tərəfindən Sistana göndərilə,i, ,etdi,Həzrət,1,1,,7
d38_p1142,38,38,1142,.,ağlayaraq hakimiyəti yenidən bərpa etdi , Müaviyə dönəmində təkrar Sistan valiliy,ağlayaraq hakimiyəti yenidən bərpa etdi . Müaviyə dönəmində təkrar Sistan valiliy, , ,etdi,Müaviyə,1,1,,8
d38_p1210,38,38,1210,.,istan valiliyinə gətirilən Əbdürrəhman b,,istan valiliyinə gətirilən Əbdürrəhman b.,b,,b,,1,1,,9
d39_p234,39,39,234,.,66) bölgəni Zərənc şəhərindən idarə etdi," Bu arada Həsən Bəsri, Zərəncə gəlib üç ","66) bölgəni Zərənc şəhərindən idarə etdi. Bu arada Həsən Bəsri, Zərəncə gəlib üç ",i, ,etdi,Bu,1,1,,0
d39_p288,39,39,288,.,"ən Bəsri, Zərəncə gəlib üç il dərs verdi", Əbdürrəhman onun dərs verdiyi yerə şəhə,"ən Bəsri, Zərəncə gəlib üç il dərs verdi. Əbdürrəhman onun dərs verdiyi yerə şəhə",i, ,verdi,Əbdürrəhman,1,1,,1
d39_p359,39,39,359,., yerə şəhərin cümə camisini inşa etdirdi, Fəqət Əbdürrəhman ibn Səmürə kimi güclü, yerə şəhərin cümə camisini inşa etdirdi. Fəqət Əbdürrəhman ibn Səmürə kimi güclü,i, ,etdirdi,Fəqət,1,1,,2
d39_p492,39,39,492,.,r və qarışıqlıqlar yenidən başladı (666), Özəlliklə bölgənin fəthində iştirak etm,r və qarışıqlıqlar yenidən başladı (666). Özəlliklə bölgənin fəthində iştirak etm,), ,,Özəlliklə,1,1,,3
d39_p688,39,39,688,.,an edib Zərənc və çevrəsini ələ keçirdi , Müsəlmanlar bu üsyanı yatırdıysa da ara,an edib Zərənc və çevrəsini ələ keçirdi . Müsəlmanlar bu üsyanı yatırdıysa da ara, , ,keçirdi,Müsəlmanlar,1,1,,4
d39_p817,39,39,817,.,qiyam qaldırdı və vergi ödəməyi durdurdu, Mənsurun 768-ci ildə Sistan valiliyinə ,qiyam qaldırdı və vergi ödəməyi durdurdu. Mənsurun 768-ci ildə Sistan valiliyinə ,u, ,durdurdu,Mənsurun,1,1,,5
d39_p876,39,39,876,.,ldə Sistan valiliyinə təyin etdiyi Man b, Zaidə Rutbil ilə savaşıb bir çox qənimə,ldə Sistan valiliyinə təyin etdiyi Man b. Zaidə Rutbil ilə savaşıb bir çox qənimə,b, ,b,Zaidə,1,1,,6
d39_p985,39,39,985,.,Zərəncli bir xarici tərəfindən öldürüldü, Məzyəd bölgədə basqıcı bir siyasət izlə,Zərəncli bir xarici tərəfindən öldürüldü. Məzyəd bölgədə basqıcı bir siyasət izlə,ü, ,öldürüldü,Məzyəd,1,1,,7
d39_p1047,39,39,1047,.,cı bir siyasət izləyincə işdən çıxarıldı, Rutbilin müsəlmanlığı qəbul etməsiylə Z,cı bir siyasət izləyincə işdən çıxarıldı. Rutbilin müsəlmanlığı qəbul etməsiylə Z,ı, ,çıxarıldı,Rutbilin,1,1,,8
d39_p1139,39,39,1139,.,vrəsində bir müddət sakit günlər yaşandı,,vrəsində bir müddət sakit günlər yaşandı.,ı,,yaşandı,,1,1,,9
d40_p75,40,40,75,.,də də bir çox xarici üsyanına sahnə oldu, Yaradıcılığında müsəlman və Fələstin le,də də bir çox xarici üsyanına sahnə oldu. Yaradıcılığında müsəlman və Fələstin le,u, ,oldu,Yaradıcılığında,1,1,,0
d40_p145,40,40,145,.,Fələstin lehinə fikirləri ifadə etmişdir," Cons ""Muslimgauze"" adı altında çıxan on","Fələstin lehinə fikirləri ifadə etmişdir. Cons ""Muslimgauze"" adı altında çıxan on",r, ,etmişdir,Cons,1,1,,1
d40_p284,40,40,284,.,ç vaxt meynstrim uğur qazana bilməmişdir," Onun musiqisi bir tənqidçi tərəfindən ""","ç vaxt meynstrim uğur qazana bilməmişdir. Onun musiqisi bir tənqidçi tərəfindən """,r, ,bilməmişdir,Onun,1,1,,2
d40_p422,40,40,422,.,"usiqilərdən biri"" kimi təsvir edilmişdir", Həyatı Brin Cons 17 iyun 1961-ci ildə M,"usiqilərdən biri"" kimi təsvir edilmişdir. Həyatı Brin Cons 17 iyun 1961-ci ildə M",r, ,edilmişdir,Həyatı,1,1,,3
d40_p489,40,40,489,.,1961-ci ildə Mançesterdə anadan olmuşdur, Xəbərləri izləyərək Yaxın Şərq problemi,1961-ci ildə Mançesterdə anadan olmuşdur. Xəbərləri izləyərək Yaxın Şərq problemi,r, ,olmuşdur,Xəbərləri,1,1,,4
d40_p581,40,40,581,.,işənin köklərini araşdırmağa başlamışdır, Müsəlman olmayan və şərqli köklərə mali,işənin köklərini araşdırmağa başlamışdır. Müsəlman olmayan və şərqli köklərə mali,r, ,başlamışdır,Müsəlman,1,1,,5
d40_p706,40,40,706,.,lman dünyasının müdafiəsinə yönəltmişdir," Buna baxmayaraq, o, islam dininə keçməm","lman dünyasının müdafiəsinə yönəltmişdir. Buna baxmayaraq, o, islam dininə keçməm",r, ,yönəltmişdir,Buna,1,1,,6
d40_p789,40,40,789,., və heç vaxt Yaxın Şərqə səfər etməmişdi," O, hətta Avstraliyanın ""Extreme Records"," və heç vaxt Yaxın Şərqə səfər etməmişdi. O, hətta Avstraliyanın ""Extreme Records",i, ,etməmişdi,O,1,1,,7
d40_p963,40,40,963,.,lunmuş əraziyə getməyəcəyini bildirmişdi," Musiqiçinin öz sözlərinə görə, o, musiq","lunmuş əraziyə getməyəcəyini bildirmişdi. Musiqiçinin öz sözlərinə görə, o, musiq",i, ,bildirmişdi,Musiqiçinin,1,1,,8
d40_p1033,40,40,1033,.,"ə, o, musiqisində kompüter, sempler və s", kimi rəqəmsal avadanlıqlardan istifadə ,"ə, o, musiqisində kompüter, sempler və s. kimi rəqəmsal avadanlıqlardan istifadə ",s, ,s,kimi,0,0,,9
d40_p1174,40,40,1174,.,ldığı perkussiyalardan istifadə etmişdir,,ldığı perkussiyalardan istifadə etmişdir.,r,,etmişdir,,1,1,,10
d41_p112,41,41,112,.,ə ya sükut anları tez-tez rast gəlinirdi," Məlum olmuşdur ki, o, nadir qan xəstəli","ə ya sükut anları tez-tez rast gəlinirdi. Məlum olmuşdur ki, o, nadir qan xəstəli",i, ,gəlinirdi,Məlum,1,1,,0
d41_p214,41,41,214,.,"i və bu, ağır pnevmoniyaya səbəb olmuşdu", Müalicə nəticəsiz qalmış və 14 yanvar 1,"i və bu, ağır pnevmoniyaya səbəb olmuşdu. Müalicə nəticəsiz qalmış və 14 yanvar 1",u, ,olmuşdu,Müalicə,1,1,,1
d41_p291,41,41,291,.,ar 1999-cu ildə Brin Cons vəfat etmişdir, Ümumi diskoqrafiyası 150-dən çox reliz ,ar 1999-cu ildə Brin Cons vəfat etmişdir. Ümumi diskoqrafiyası 150-dən çox reliz ,r, ,etmişdir,Ümumi,1,1,,2
d41_p373,41,41,373,.,ə təqribən 2000 kompozisiyanı əhatə edir, Brin Cons elektron musiqi səhnəsinin in,ə təqribən 2000 kompozisiyanı əhatə edir. Brin Cons elektron musiqi səhnəsinin in,r, ,edir,Brin,1,1,,3
d41_p453,41,41,453,.,nkişafına əhəmiyyətli təsir göstərmişdir, Cons nadir hallarda canlı çıxışlar edir,nkişafına əhəmiyyətli təsir göstərmişdir. Cons nadir hallarda canlı çıxışlar edir,r, ,göstərmişdir,Cons,1,1,,4
d41_p535,41,41,535,.,"i, ümumilikdə 10-dan az konsert vermişdi", Ölümündən sonra çoxlu sayda nəşr olunma,"i, ümumilikdə 10-dan az konsert vermişdi. Ölümündən sonra çoxlu sayda nəşr olunma",i, ,vermişdi,Ölümündən,1,1,,5
d41_p646,41,41,646,.,mlar hazırda da nəşr olunmağa davam edir, Bu adaya yaxınlıqdakı qəsəbələrdən bərə,mlar hazırda da nəşr olunmağa davam edir. Bu adaya yaxınlıqdakı qəsəbələrdən bərə,r, ,edir,Bu,1,1,,6
d41_p710,41,41,710,.,qəsəbələrdən bərə vasitəsilə gəlmək olar, Bunun da səbəbi burada çoxlu vəhşi dovş,qəsəbələrdən bərə vasitəsilə gəlmək olar. Bunun da səbəbi burada çoxlu vəhşi dovş,r, ,olar,Bunun,1,1,,7
d41_p768,41,41,768,.,burada çoxlu vəhşi dovşanların olmasıdır, Ada İkinci dünya müharibəsinin gedişatı,burada çoxlu vəhşi dovşanların olmasıdır. Ada İkinci dünya müharibəsinin gedişatı,r, ,olmasıdır,Ada,1,1,,8
d41_p833,41,41,833,.,bəsinin gedişatında böyük rol oynamışdır,,bəsinin gedişatında böyük rol oynamışdır.,r,,oynamışdır,,1,1,,9
d42_p63,42,42,63,.,lahların istehsalı üzrə zavod yerləşirdi, Tarixi Əvvəllər ada dinc məqsədlər üçün,lahların istehsalı üzrə zavod yerləşirdi. Tarixi Əvvəllər ada dinc məqsədlər üçün,i, ,yerləşirdi,Tarixi,1,1,,0
d42_p129,42,42,129,., məqsədlər üçün xüsusi istifadə olunurdu, Kimyəvi silahların hazırlandığı zavodun, məqsədlər üçün xüsusi istifadə olunurdu. Kimyəvi silahların hazırlandığı zavodun,u, ,olunurdu,Kimyəvi,1,1,,1
d42_p234,42,42,234,.,"fi idi ki, ada xəritələrdən çıxarılmışdı", Dovşanlar adası 200px|left Hal-hazırda ,"fi idi ki, ada xəritələrdən çıxarılmışdı. Dovşanlar adası 200px|left Hal-hazırda ",ı, ,çıxarılmışdı,Dovşanlar,1,1,,2
d42_p309,42,42,309,.,zırda ada vəhşi dovşanları ilə məşhurdur, Burada yaşayan vəhşi dovşanların sayı ə,zırda ada vəhşi dovşanları ilə məşhurdur. Burada yaşayan vəhşi dovşanların sayı ə,r, ,məşhurdur,Burada,1,1,,3
d42_p373,42,42,373,.,ovşanların sayı əhalinin sayından çoxdur, Turistlərə pişiklərin və itlərin adası ,ovşanların sayı əhalinin sayından çoxdur. Turistlərə pişiklərin və itlərin adası ,r, ,çoxdur,Turistlərə,1,1,,4
d42_p448,42,42,448,.,adası haqqında məlumat vermək qadağandır, Adada vəhşi dovşanların birdən-birə çox,adası haqqında məlumat vermək qadağandır. Adada vəhşi dovşanların birdən-birə çox,r, ,qadağandır,Adada,1,1,,5
d42_p528,42,42,528,.,xalması haqqında iki versiya yaranmışdır," Birinci versiyaya əsasən, 1971-ci ildə ","xalması haqqında iki versiya yaranmışdır. Birinci versiyaya əsasən, 1971-ci ildə ",r, ,yaranmışdır,Birinci,1,1,,6
d42_p630,42,42,630,.,ovşanı tamamilə cansız adada buraxmışdır, Nəticədə onlar böyük miqdara qədər artı,ovşanı tamamilə cansız adada buraxmışdır. Nəticədə onlar böyük miqdara qədər artı,r, ,buraxmışdır,Nəticədə,1,1,,7
d42_p746,42,42,746,.,stənilən guşəsində rast gəlmək mümkündür," Başqa versiyaya görə, dovşanlar təcrübə","stənilən guşəsində rast gəlmək mümkündür. Başqa versiyaya görə, dovşanlar təcrübə",r, ,mümkündür,Başqa,1,1,,8
d42_p873,42,42,873,.,hərbi hədəflər üçün buraya gətirilmişdir,,hərbi hədəflər üçün buraya gətirilmişdir.,r,,gətirilmişdir,,1,1,,9
d43_p132,43,43,132,.,ları məlumatlandırmaq üçün yaradılmışdır," Muzey yalnız iki böyük otaqdan, kiçik b","ları məlumatlandırmaq üçün yaradılmışdır. Muzey yalnız iki böyük otaqdan, kiçik b",r, ,yaradılmışdır,Muzey,1,1,,0
d43_p197,43,43,197,.,"otaqdan, kiçik bina zavodundan ibarətdir", Ağır iş şəraitinin mənfi nəticələrinə m,"otaqdan, kiçik bina zavodundan ibarətdir. Ağır iş şəraitinin mənfi nəticələrinə m",r, ,ibarətdir,Ağır,1,1,,1
d43_p312,43,43,312,.,yə çoxsaylı eksponatlar hədiyyə etmişdir, Onlar qaz emalı ilə məşğul olan işçilər,yə çoxsaylı eksponatlar hədiyyə etmişdir. Onlar qaz emalı ilə məşğul olan işçilər,r, ,etmişdir,Onlar,1,1,,2
d43_p455,43,43,455,., fəlakətləri muzey işçilərinə danışırlar," Alının eni azdır, quyruq gövdəsinin uzu"," fəlakətləri muzey işçilərinə danışırlar. Alının eni azdır, quyruq gövdəsinin uzu",r, ,danışırlar,Alının,1,1,,3
d43_p517,43,43,517,.,yruq gövdəsinin uzunluğu nisbətən çoxdur," Bədənin uzunluğu 25 sm-ə, kütləsi 270 q","yruq gövdəsinin uzunluğu nisbətən çoxdur. Bədənin uzunluğu 25 sm-ə, kütləsi 270 q",r, ,çoxdur,Bədənin,1,1,,4
d43_p571,43,43,571,.,"luğu 25 sm-ə, kütləsi 270 q-a qədər olur", Yaşayış yeri və həyat tərzi Şirin su ba,"luğu 25 sm-ə, kütləsi 270 q-a qədər olur. Yaşayış yeri və həyat tərzi Şirin su ba",r, ,olur,Yaşayış,1,1,,5
d43_p665,43,43,665,.,bi qumlu-daşlı olan axar sularda yaşayır," Orta ömrün uzunluğu 4 il olub, cinsi ye","bi qumlu-daşlı olan axar sularda yaşayır. Orta ömrün uzunluğu 4 il olub, cinsi ye",r, ,yaşayır,Orta,1,1,,6
d43_p730,43,43,730,.,"l olub, cinsi yetkinliyə 2 yaşında çatır", Cinsi statusu və çoxalma xüsusiyyətləri,"l olub, cinsi yetkinliyə 2 yaşında çatır. Cinsi statusu və çoxalma xüsusiyyətləri",r, ,çatır,Cinsi,1,1,,7
d43_p802,43,43,802,.,iyyətləri Çoxalma kürüləmə yolu ilə olur, Kürüsünü bir dəfəyə 2.3 mindən 16.2 min,iyyətləri Çoxalma kürüləmə yolu ilə olur. Kürüsünü bir dəfəyə 2.3 mindən 16.2 min,r, ,olur,Kürüsünü,1,1,,8
d43_p825,43,43,825,.,əmə yolu ilə olur. Kürüsünü bir dəfəyə 2,3 mindən 16.2 min ədədə qədər tökür.,əmə yolu ilə olur. Kürüsünü bir dəfəyə 2.3 mindən 16.2 min ədədə qədər tökür.,2,3,2,3,0,0,,9
d43_p837,43,43,837,., olur. Kürüsünü bir dəfəyə 2.3 mindən 16,2 min ədədə qədər tökür., olur. Kürüsünü bir dəfəyə 2.3 mindən 16.2 min ədədə qədər tökür.,6,2,16,2,0,0,,10
d43_p861,43,43,861,.,yə 2.3 mindən 16.2 min ədədə qədər tökür,,yə 2.3 mindən 16.2 min ədədə qədər tökür.,r,,tökür,,1,1,,11
d44_p66,44,44,66,., uzunluğundan asılı olaraq 2-3 dəfə olur, Azərbaycanda Yalama-Xudat çaylarında (T, uzunluğundan asılı olaraq 2-3 dəfə olur. Azərbaycanda Yalama-Xudat çaylarında (T,r, ,olur,Azərbaycanda,1,1,,0
d44_p160,44,44,160,.,"di, Xuray, Vələmir və Samur) yayılmışdır", Limit faktorları Su hövzələrinin çirklə,"di, Xuray, Vələmir və Samur) yayılmışdır. Limit faktorları Su hövzələrinin çirklə",r, ,yayılmışdır,Limit,1,1,,1
d44_p277,44,44,277,.,adan çıxması və digər antropogen amillər," Rasionu Qidasını, əsasən, yosunlar, det","adan çıxması və digər antropogen amillər. Rasionu Qidasını, əsasən, yosunlar, det",r, ,amillər,Rasionu,1,1,,2
d44_p428,44,44,428,.,milər və balıqların kürüləri təşkil edir, İnsan həyatına təsiri Vətəgə və təsərrü,milər və balıqların kürüləri təşkil edir. İnsan həyatına təsiri Vətəgə və təsərrü,r, ,edir,İnsan,1,1,,3
d44_p490,44,44,490,.,i Vətəgə və təsərrüfat əhəmiyyəti yoxdur, Vətəgə əhəmiyyətli balıqların qida şəri,i Vətəgə və təsərrüfat əhəmiyyəti yoxdur. Vətəgə əhəmiyyətli balıqların qida şəri,r, ,yoxdur,Vətəgə,1,1,,4
d44_p606,44,44,606,.,lərini yeməklə müəyyən qədər ziyan verir, Qəbul edilmiş və qəbul edilməsi vacib o,lərini yeməklə müəyyən qədər ziyan verir. Qəbul edilmiş və qəbul edilməsi vacib o,r, ,verir,Qəbul,1,1,,5
d44_p713,44,44,713,.,lıqçılıq haqqında qanun qəbul edilmişdir, Tarixi 1978-ci ildə tikintisinə başlanı,lıqçılıq haqqında qanun qəbul edilmişdir. Tarixi 1978-ci ildə tikintisinə başlanı,r, ,edilmişdir,Tarixi,1,1,,6
d44_p795,44,44,795,.,"mış, 1986-cı ildə istifadəyə verilmişdir", Futuristik dizaynı ilə bu bina diqqət ç,"mış, 1986-cı ildə istifadəyə verilmişdir. Futuristik dizaynı ilə bu bina diqqət ç",r, ,verilmişdir,Futuristik,1,1,,7
d44_p859,44,44,859,., bu bina diqqət çəkən binalardan biridir, Bina Almaniyanın əmlak idarəetmə fondu , bu bina diqqət çəkən binalardan biridir. Bina Almaniyanın əmlak idarəetmə fondu ,r, ,biridir,Bina,1,1,,8
d44_p926,44,44,926,.,arəetmə fondu Commerz Reala aid olmuşdur,,arəetmə fondu Commerz Reala aid olmuşdur.,r,,olmuşdur,,1,1,,9
d45_p70,45,45,70,.,s şəhərindən 16 km cənub-şərqdə yerləşir, Həyatı Dadaş Qərib oğlu Rzayev 1935-ci ,s şəhərindən 16 km cənub-şərqdə yerləşir. Həyatı Dadaş Qərib oğlu Rzayev 1935-ci ,r, ,yerləşir,Həyatı,1,1,,0
d45_p171,45,45,171,.,nun Dəliməmmədli qəsəbəsində anadan olub, Məktəbi bitirdikdən sonra Azərbaycan Sə,nun Dəliməmmədli qəsəbəsində anadan olub. Məktəbi bitirdikdən sonra Azərbaycan Sə,b, ,olub,Məktəbi,1,1,,1
d45_p241,45,45,241,.,ərbaycan Sənaye İnstitutuna daxil olan D, Rzayev 1954-cü ildə Sovet Ordusunda əsg,ərbaycan Sənaye İnstitutuna daxil olan D. Rzayev 1954-cü ildə Sovet Ordusunda əsg,D, ,D,Rzayev,0,0,,2
d45_p313,45,45,313,.,sunda əsgər kimi hərbi xidmətə çağırılır, Məktəbi bitirdikdən sonra leytenant rüt,sunda əsgər kimi hərbi xidmətə çağırılır. Məktəbi bitirdikdən sonra leytenant rüt,r, ,çağırılır,Məktəbi,1,1,,3
d45_p421,45,45,421,.,nə taqım komandiri vəzifəsinə göndərilir, Bir il keçdikdən sonra Orta Asiyaya köç,nə taqım komandiri vəzifəsinə göndərilir. Bir il keçdikdən sonra Orta Asiyaya köç,r, ,göndərilir,Bir,1,1,,4
d45_p565,45,45,565,.,aycanda qulluq etmək istədiyini bildirir," Zaqafqaziya Hərbi Dairəsində, Gəncə şəh","aycanda qulluq etmək istədiyini bildirir. Zaqafqaziya Hərbi Dairəsində, Gəncə şəh",r, ,bildirir,Zaqafqaziya,1,1,,5
d45_p647,45,45,647,.,rində olan 104-cü diviziyada xidmət edir, İlk gündən taleyini desant qoşunları hi,rində olan 104-cü diviziyada xidmət edir. İlk gündən taleyini desant qoşunları hi,r, ,edir,İlk,1,1,,6
d45_p743,45,45,743,.,yan Dadaş Rzayev 1970-ci ildə Moskvada M, F. Frunze adına Ali Hərbi Akademiyaya d,yan Dadaş Rzayev 1970-ci ildə Moskvada M. F. Frunze adına Ali Hərbi Akademiyaya d,M, ,M,F,0,0,,7
d45_p746,45,45,746,., Dadaş Rzayev 1970-ci ildə Moskvada M. F, Frunze adına Ali Hərbi Akademiyaya daxi, Dadaş Rzayev 1970-ci ildə Moskvada M. F. Frunze adına Ali Hərbi Akademiyaya daxi,F, ,F,Frunze,0,0,,8
d45_p829,45,45,829,.,olaraq bu sahədə təhsilini davam etdirir," D. Rzayev yeganə azərbaycanlıdır ki, əl","olaraq bu sahədə təhsilini davam etdirir. D. Rzayev yeganə azərbaycanlıdır ki, əl",r, ,etdirir,D,1,1,,9
d45_p832,45,45,832,.,raq bu sahədə təhsilini davam etdirir. D," Rzayev yeganə azərbaycanlıdır ki, əlahi","raq bu sahədə təhsilini davam etdirir. D. Rzayev yeganə azərbaycanlıdır ki, əlahi",D, ,D,Rzayev,0,0,,10
d45_p950,45,45,950,.,diri olarkən general vəzifəsində çalışıb, Azərbaycan hökumətinin çağırışı ilə D. ,diri olarkən general vəzifəsində çalışıb. Azərbaycan hökumətinin çağırışı ilə D. ,b, ,çalışıb,Azərbaycan,1,1,,11
d45_p989,45,45,989,.,b. Azərbaycan hökumətinin çağırışı ilə D, Rzayev 1991-ci ilə qədər Qarabağa Xalq ,b. Azərbaycan hökumətinin çağırışı ilə D. Rzayev 1991-ci ilə qədər Qarabağa Xalq ,D, ,D,Rzayev,0,0,,12
d45_p1057,45,45,1057,.,arabağa Xalq Yardımı Komitəsində çalışır, Elə həmin illərdə Rzayev Milli Ordunun ,arabağa Xalq Yardımı Komitəsində çalışır. Elə həmin illərdə Rzayev Milli Ordunun ,r, ,çalışır,Elə,1,1,,13
d45_p1128,45,45,1128,.,i Ordunun yaradılması ilə də məşğul olur,,i Ordunun yaradılması ilə də məşğul olur.,r,,olur,,1,1,,14
d46_p84,46,46,84,.," baxmayaraq, müdafiə naziri təyin edilir", Prezident Əbülfəz Elçibəy tərəfindən Gə," baxmayaraq, müdafiə naziri təyin edilir. Prezident Əbülfəz Elçibəy tərəfindən Gə",r, ,edilir,Prezident,1,1,,0
d46_p203,46,46,203,.,etdiyi üçün vəzifəsindən azad edilmişdir, Hal-hazırda Azərbaycan Respublikası Sil,etdiyi üçün vəzifəsindən azad edilmişdir. Hal-hazırda Azərbaycan Respublikası Sil,r, ,edilmişdir,Hal-hazırda,1,1,,1
